[2025-07-14 21:08:12,179] [basehttp.py:212] [basehttp:log_message] [WARNING]- "GET /static/drf-yasg/swagger-ui-dist/swagger-ui-standalone-preset.js HTTP/1.1" 404 179
[2025-07-14 21:08:12,180] [basehttp.py:212] [basehttp:log_message] [WARNING]- "GET /static/drf-yasg/immutable.min.js HTTP/1.1" 404 179
[2025-07-14 21:08:12,186] [log.py:241] [log:log_response] [WARNING]- Not Found: /static/drf-yasg/insQ.min.js
[2025-07-14 21:08:12,188] [basehttp.py:212] [basehttp:log_message] [WARNING]- "GET /static/drf-yasg/insQ.min.js HTTP/1.1" 404 179
[2025-07-14 21:08:12,193] [log.py:241] [log:log_response] [WARNING]- Not Found: /static/drf-yasg/swagger-ui-dist/swagger-ui-bundle.js
[2025-07-14 21:08:12,195] [basehttp.py:212] [basehttp:log_message] [WARNING]- "GET /static/drf-yasg/swagger-ui-dist/swagger-ui-bundle.js HTTP/1.1" 404 179
[2025-07-14 21:08:16,477] [basehttp.py:212] [basehttp:log_message] [INFO]- "GET /admin/login/?next=/api/swagger/ HTTP/1.1" 200 4207
[2025-07-14 21:08:16,515] [log.py:241] [log:log_response] [WARNING]- Not Found: /static/admin/css/nav_sidebar.css
[2025-07-14 21:08:16,520] [log.py:241] [log:log_response] [WARNING]- Not Found: /static/admin/css/dark_mode.css
[2025-07-14 21:08:16,525] [log.py:241] [log:log_response] [WARNING]- Not Found: /static/admin/css/responsive.css
[2025-07-14 21:08:16,528] [log.py:241] [log:log_response] [WARNING]- Not Found: /static/admin/css/base.css
[2025-07-14 21:08:16,542] [basehttp.py:212] [basehttp:log_message] [WARNING]- "GET /static/admin/css/base.css HTTP/1.1" 404 179
[2025-07-14 21:08:16,537] [log.py:241] [log:log_response] [WARNING]- Not Found: /static/admin/js/theme.js
[2025-07-14 21:08:16,538] [basehttp.py:212] [basehttp:log_message] [WARNING]- "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 404 179
[2025-07-14 21:08:16,544] [basehttp.py:212] [basehttp:log_message] [WARNING]- "GET /static/admin/js/theme.js HTTP/1.1" 404 179
[2025-07-14 21:08:16,542] [basehttp.py:212] [basehttp:log_message] [WARNING]- "GET /static/admin/css/responsive.css HTTP/1.1" 404 179
[2025-07-14 21:08:16,533] [log.py:241] [log:log_response] [WARNING]- Not Found: /static/admin/css/login.css
[2025-07-14 21:08:16,541] [basehttp.py:212] [basehttp:log_message] [WARNING]- "GET /static/admin/css/dark_mode.css HTTP/1.1" 404 179
[2025-07-14 21:08:16,547] [basehttp.py:212] [basehttp:log_message] [WARNING]- "GET /static/admin/css/login.css HTTP/1.1" 404 179
[2025-07-14 21:08:16,587] [log.py:241] [log:log_response] [WARNING]- Not Found: /static/admin/js/nav_sidebar.js
[2025-07-14 21:08:16,595] [basehttp.py:212] [basehttp:log_message] [WARNING]- "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 404 179
[2025-07-14 21:08:24,257] [basehttp.py:212] [basehttp:log_message] [INFO]- "POST /admin/login/?next=/api/swagger/ HTTP/1.1" 302 0
[2025-07-14 21:08:24,603] [basehttp.py:212] [basehttp:log_message] [INFO]- "GET /api/swagger/ HTTP/1.1" 200 2396
[2025-07-14 21:08:24,775] [log.py:241] [log:log_response] [WARNING]- Not Found: /static/drf-yasg/insQ.min.js
[2025-07-14 21:08:24,778] [log.py:241] [log:log_response] [WARNING]- Not Found: /static/drf-yasg/immutable.min.js
[2025-07-14 21:08:24,814] [basehttp.py:212] [basehttp:log_message] [WARNING]- "GET /static/drf-yasg/immutable.min.js HTTP/1.1" 404 179
[2025-07-14 21:08:24,787] [log.py:241] [log:log_response] [WARNING]- Not Found: /static/drf-yasg/style.css
[2025-07-14 21:08:24,793] [log.py:241] [log:log_response] [WARNING]- Not Found: /static/drf-yasg/swagger-ui-dist/swagger-ui-bundle.js
[2025-07-14 21:08:24,807] [log.py:241] [log:log_response] [WARNING]- Not Found: /static/drf-yasg/swagger-ui-dist/swagger-ui-standalone-preset.js
[2025-07-14 21:08:24,788] [log.py:241] [log:log_response] [WARNING]- Not Found: /static/drf-yasg/swagger-ui-dist/swagger-ui.css
[2025-07-14 21:08:24,818] [basehttp.py:212] [basehttp:log_message] [WARNING]- "GET /static/drf-yasg/insQ.min.js HTTP/1.1" 404 179
[2025-07-14 21:08:24,840] [basehttp.py:212] [basehttp:log_message] [WARNING]- "GET /static/drf-yasg/swagger-ui-dist/swagger-ui.css HTTP/1.1" 404 179
[2025-07-14 21:08:24,819] [basehttp.py:212] [basehttp:log_message] [WARNING]- "GET /static/drf-yasg/style.css HTTP/1.1" 404 179
[2025-07-14 21:08:24,839] [basehttp.py:212] [basehttp:log_message] [WARNING]- "GET /static/drf-yasg/swagger-ui-dist/swagger-ui-bundle.js HTTP/1.1" 404 179
[2025-07-14 21:08:24,827] [basehttp.py:212] [basehttp:log_message] [WARNING]- "GET /static/drf-yasg/swagger-ui-dist/swagger-ui-standalone-preset.js HTTP/1.1" 404 179
[2025-07-14 21:08:24,927] [log.py:241] [log:log_response] [WARNING]- Not Found: /static/drf-yasg/swagger-ui-init.js
[2025-07-14 21:08:24,927] [basehttp.py:212] [basehttp:log_message] [WARNING]- "GET /static/drf-yasg/swagger-ui-init.js HTTP/1.1" 404 179
[2025-07-14 21:08:28,583] [basehttp.py:212] [basehttp:log_message] [INFO]- "GET /api/swagger/ HTTP/1.1" 200 2396
[2025-07-14 21:08:28,602] [log.py:241] [log:log_response] [WARNING]- Not Found: /static/drf-yasg/swagger-ui-dist/swagger-ui.css
[2025-07-14 21:08:28,612] [basehttp.py:212] [basehttp:log_message] [WARNING]- "GET /static/drf-yasg/swagger-ui-dist/swagger-ui.css HTTP/1.1" 404 179
[2025-07-14 21:08:28,606] [log.py:241] [log:log_response] [WARNING]- Not Found: /static/drf-yasg/immutable.min.js
[2025-07-14 21:08:28,608] [log.py:241] [log:log_response] [WARNING]- Not Found: /static/drf-yasg/swagger-ui-dist/swagger-ui-bundle.js
[2025-07-14 21:08:28,610] [log.py:241] [log:log_response] [WARNING]- Not Found: /static/drf-yasg/style.css
[2025-07-14 21:08:28,615] [basehttp.py:212] [basehttp:log_message] [WARNING]- "GET /static/drf-yasg/style.css HTTP/1.1" 404 179
[2025-07-14 21:08:28,614] [basehttp.py:212] [basehttp:log_message] [WARNING]- "GET /static/drf-yasg/immutable.min.js HTTP/1.1" 404 179
[2025-07-14 21:08:28,612] [log.py:241] [log:log_response] [WARNING]- Not Found: /static/drf-yasg/insQ.min.js
[2025-07-14 21:08:28,604] [log.py:241] [log:log_response] [WARNING]- Not Found: /static/drf-yasg/swagger-ui-dist/swagger-ui-standalone-preset.js
[2025-07-14 21:08:28,624] [basehttp.py:212] [basehttp:log_message] [WARNING]- "GET /static/drf-yasg/swagger-ui-dist/swagger-ui-standalone-preset.js HTTP/1.1" 404 179
[2025-07-14 21:08:28,623] [basehttp.py:212] [basehttp:log_message] [WARNING]- "GET /static/drf-yasg/swagger-ui-dist/swagger-ui-bundle.js HTTP/1.1" 404 179
[2025-07-14 21:08:28,622] [log.py:241] [log:log_response] [WARNING]- Not Found: /static/drf-yasg/swagger-ui-init.js
[2025-07-14 21:08:28,626] [basehttp.py:212] [basehttp:log_message] [WARNING]- "GET /static/drf-yasg/swagger-ui-init.js HTTP/1.1" 404 179
[2025-07-14 21:08:28,627] [basehttp.py:212] [basehttp:log_message] [WARNING]- "GET /static/drf-yasg/insQ.min.js HTTP/1.1" 404 179
[2025-07-14 21:08:36,485] [basehttp.py:212] [basehttp:log_message] [INFO]- "GET /admin/logout/?next=/api/swagger/ HTTP/1.1" 302 0
[2025-07-14 21:08:36,499] [basehttp.py:212] [basehttp:log_message] [INFO]- "GET /api/swagger/ HTTP/1.1" 200 2168
[2025-07-14 21:08:36,566] [log.py:241] [log:log_response] [WARNING]- Not Found: /static/drf-yasg/style.css
[2025-07-14 21:08:36,572] [log.py:241] [log:log_response] [WARNING]- Not Found: /static/drf-yasg/insQ.min.js
[2025-07-14 21:08:36,577] [log.py:241] [log:log_response] [WARNING]- Not Found: /static/drf-yasg/swagger-ui-dist/swagger-ui.css
[2025-07-14 21:08:36,592] [basehttp.py:212] [basehttp:log_message] [WARNING]- "GET /static/drf-yasg/swagger-ui-dist/swagger-ui.css HTTP/1.1" 404 179
[2025-07-14 21:08:36,588] [log.py:241] [log:log_response] [WARNING]- Not Found: /static/drf-yasg/swagger-ui-dist/swagger-ui-standalone-preset.js
[2025-07-14 21:08:36,594] [basehttp.py:212] [basehttp:log_message] [WARNING]- "GET /static/drf-yasg/swagger-ui-dist/swagger-ui-standalone-preset.js HTTP/1.1" 404 179
[2025-07-14 21:08:36,592] [basehttp.py:212] [basehttp:log_message] [WARNING]- "GET /static/drf-yasg/style.css HTTP/1.1" 404 179
[2025-07-14 21:08:36,593] [basehttp.py:212] [basehttp:log_message] [WARNING]- "GET /static/drf-yasg/insQ.min.js HTTP/1.1" 404 179
[2025-07-14 21:08:36,583] [log.py:241] [log:log_response] [WARNING]- Not Found: /static/drf-yasg/immutable.min.js
[2025-07-14 21:08:36,591] [log.py:241] [log:log_response] [WARNING]- Not Found: /static/drf-yasg/swagger-ui-dist/swagger-ui-bundle.js
[2025-07-14 21:08:36,597] [basehttp.py:212] [basehttp:log_message] [WARNING]- "GET /static/drf-yasg/immutable.min.js HTTP/1.1" 404 179
[2025-07-14 21:08:36,598] [basehttp.py:212] [basehttp:log_message] [WARNING]- "GET /static/drf-yasg/swagger-ui-dist/swagger-ui-bundle.js HTTP/1.1" 404 179
[2025-07-14 21:08:36,617] [log.py:241] [log:log_response] [WARNING]- Not Found: /static/drf-yasg/swagger-ui-init.js
[2025-07-14 21:08:36,617] [basehttp.py:212] [basehttp:log_message] [WARNING]- "GET /static/drf-yasg/swagger-ui-init.js HTTP/1.1" 404 179
